受信日：8/1-9/17,,,,,,,,,,,,
No,受付年度,受付課,受付番号,状態,受信日,情報名,登録地点,路線名,対応種別,完了年月日,緯度,経度
1051,2025,清水道路整備課,1778,完了,2025年9月5日,【台風15号No.42】堆積土砂,静岡市清水区殿沢,草薙奥１号線,,2025年9月5日,34.97933562,138.4632779
1052,2025,葵南道路整備課,1779,完了,2025年9月5日,側溝の確認依頼,静岡市葵区大岩二丁目１１,大岩北安東９号線,側溝,2025年9月12日,34.99653882,138.3821799
1053,2025,清水道路整備課,1705,依頼済,2025年9月5日,側溝に詰まり有り（台風15号）,静岡市清水区松井町１５,浄念川左岸１号線,,,35.00164053,138.4910457
1054,2025,清水道路整備課,1774,依頼済,2025年9月5日,【台風15号No.45】道路にカラーコーン、落ち葉が散乱,静岡市清水区港南町１１,細谷川別府２号線,,,34.97646108,138.4922088
1055,2025,葵南道路整備課,1778,完了,2025年9月5日,道路(舗装の穴など)→冠水？,静岡県静岡市葵区鷹匠三丁目２２－４,静岡環状線,その他,2025年9月9日,34.97846601,138.390517
1056,2025,葵南道路整備課,1780,未対応,2025年9月5日,冠水,静岡市葵区城東町39-1,城東町２０号線,その他,,34.98459579,138.3916741
1057,2025,清水道路整備課,1704,完了,2025年9月5日,防護柵などその他,静岡県静岡市清水区馬走１３２０,,,2025年9月6日,34.99090606,138.4623382
1058,2025,駿河道路整備課,1827,完了,2025年9月5日,【台風15号関連】冠水,静岡市駿河区西脇,西脇３号線,,2025年9月12日,34.94693375,138.3993881
1059,2025,駿河道路整備課,1830,対応中,2025年9月5日,【台風15号関連】道路冠水,静岡市駿河区登呂１丁目１９,高松１０号線,,,34.95994122,138.4115221
1060,2025,駿河道路整備課,1832,対応中,2025年9月5日,【台風15号関連】道路冠水,静岡市駿河区高松２丁目２２,高松２号線,側溝,,34.95249623,138.4231309
1061,2025,駿河道路整備課,1833,未対応,2025年9月5日,【台風15号関連】道路冠水,静岡市駿河区下島,西島高松線,,,34.94800299,138.4092448
1062,2025,駿河道路整備課,1834,完了,2025年9月5日,【台風15号関連】土砂流出,静岡市駿河区根古屋,根古屋山下線,その他,2025年9月5日,34.96271444,138.4716345
1063,2025,駿河道路整備課,1835,完了,2025年9月5日,【台風15号関連】土砂流出,静岡市駿河区谷田６,静清土地区画６－６１号線,その他,2025年9月8日,34.99328951,138.4384409
1064,2025,駿河道路整備課,1836,完了,2025年9月5日,【台風15号関連】側溝の蓋が上がっている。,静岡市駿河区池田,,修繕,2025年9月8日,34.9800278,138.4260272
1065,2025,駿河道路整備課,1837,完了,2025年9月5日,【台風15号関連】側溝の蓋が上がっている,静岡市駿河区小鹿,東名側道国吉田大谷線,側溝,2025年9月8日,34.97415082,138.4310134
1066,2025,清水道路整備課,1723,依頼済,2025年9月5日,【台風15号No.59】堆積土砂撤去,静岡市清水区港南町17-10,駒越山ノ手１号線,,,34.97628685,138.4895465
1067,2025,清水道路整備課,1771,依頼済,2025年9月5日,【台風15号No.47】マンホールの蓋が外れた＋段差,静岡市清水区三保,三保駒越線,舗装,,35.00872051,138.5205221
1068,2025,清水道路整備課,1794,対応中,2025年9月5日,【台風15号No.34】駐車場が台風でえぐれてしまった,静岡市清水区庄福町１０,北矢部斎場線,,,34.99840559,138.4777737
1069,2025,清水道路整備課,1811,依頼済,2025年9月5日,【台風15号№23】冠水,静岡市清水区鳥坂,静岡清水線,,,35.01375656,138.4328267
1070,2025,駿河道路整備課,1794,対応中,2025年9月5日,防護柵などその他,静岡県静岡市駿河区用宗小石町１８－７１－１,用宗小坂線,,,34.92596309,138.3604505
1071,2025,清水道路整備課,1748,依頼済,2025年9月5日,【台風15号No.30】側溝蓋が外れた,静岡市清水区船越１丁目１-3付近,村松堀込２号線,,,35.00358178,138.4673698
1072,2025,清水道路整備課,1703,依頼済,2025年9月5日,側溝蓋が大雨で外れた,静岡市清水区八坂北２丁目１４,八坂町大田切線,,,35.03916083,138.4721264
1073,2025,清水道路整備課,1720,完了,2025年9月5日,【台風15号No.27】土砂流出,静岡市清水区宮加三55付近,駒越富士見線,,2025年9月5日,34.98697763,138.4883718
1074,2025,清水道路整備課,1725,完了,2025年9月5日,【台風15号No.29】土砂崩れ,静岡市清水区馬走,北矢部草薙線,,2025年9月6日,34.99095289,138.4625399
1075,2025,葵南道路整備課,1781,対応中,2025年9月5日,【9/5台風15号】道路冠水,静岡市葵区瀬名川二丁目12-46,瀬名川３号線,その他,,35.0050038,138.43248
1076,2025,葵南道路整備課,1782,完了,2025年9月5日,道路冠水により収集ごみが散乱している,静岡市葵区古庄三丁目13-56,古庄７号線,その他,2025年9月5日,34.99482036,138.4189212
1077,2025,葵南道路整備課,1803,対応中,2025年9月5日,【9/5台風15号】土砂堆積,静岡市葵区黒俣,藤枝黒俣線,,,35.01709179,138.1948638
1078,2025,清水道路整備課,1719,完了,2025年9月5日,【台風15号No.25】道路冠水,静岡市清水区港南町14-7,細谷川別府２号線,,2025年9月6日,34.97555974,138.49266
1079,2025,清水道路整備課,1729,完了,2025年9月5日,【台風15号No.67】マンホール蓋が外れている,静岡市清水区中之郷１丁目12-1,静岡草薙清水線,,2025年9月6日,35.00032498,138.4425622
1080,2025,清水道路整備課,1733,完了,2025年9月5日,【台風15号No.26】倒木,静岡市清水区三保,三保４１号線,,2025年9月5日,35.00182255,138.5213871
1081,2025,駿河道路整備課,1791,対応中,2025年9月5日,（台風１５号）冠水で水が流れない,静岡市駿河区丸子４丁目１４,丸子常磐団地５号線,,,34.9438056,138.3531411
1082,2025,清水道路整備課,1702,未対応,2025年9月5日,カラー舗装が剥がれ危険,静岡市清水区梅田町１２,港町下清水線,,,35.00674981,138.4866565
1083,2025,駿河道路整備課,1793,完了,2025年9月5日,【台風15号】側溝(破損・蓋のガタツキなど),静岡市駿河区国吉田６丁目４,赤道,,2025年9月11日,34.98837728,138.437324
1084,2025,葵南道路整備課,1775,完了,2025年9月5日,静岡駅北口地下道に水があふれている,静岡市葵区黒金町,静岡駅北口地下道,,2025年9月5日,34.97230317,138.3873204
1085,2025,駿河道路整備課,1790,対応中,2025年9月5日,【台風１５号】側溝の鉄蓋がはずれた,静岡市駿河区丸子３丁目８,丸子尻高団地５号線,,,34.94678436,138.3531791
1086,2025,駿河道路整備課,1789,完了,2025年9月5日,【道路施設損傷事故】ポール,静岡市駿河区有東３丁目２,中野小鹿線,,2025年9月10日,34.96299204,138.4087614
1087,2025,駿河道路整備課,1792,完了,2025年9月5日,【台風15号】側溝(破損・蓋のガタツキなど),静岡県静岡市駿河区国吉田六丁目５－２８,国吉田有度山１号線,,2025年9月5日,34.98842704,138.4374404
1088,2025,清水道路整備課,1814,完了,2025年9月5日,【台風15号№24】冠水,静岡市清水区七ツ新屋１丁目８,有度本町七ツ新屋二丁目線,,2025年9月9日,35.00974766,138.4529614
1089,2025,葵南道路整備課,1777,未対応,2025年9月5日,防護柵などその他,静岡県静岡市葵区松富四丁目１－２９,賎機南小西側線,,,35.016579,138.374685
1090,2025,葵南道路整備課,1773,未対応,2025年9月5日,【9/5台風15号】冠水,静岡市葵区古庄三丁目13-46地先,古庄７号線,,2025年9月8日,34.99455061,138.4194325
1091,2025,駿河道路整備課,1840,完了,2025年9月5日,【台風15号関連】沢からの水が溢れている。,静岡市駿河区大谷３丁目５,大谷土地区画２９号線,,2025年9月8日,34.95185555,138.43366
1092,2025,葵南道路整備課,1774,対応中,2025年9月5日,雨漏り,静岡市葵区長沼,,その他,,34.98463474,138.4136577
1093,2025,葵南道路整備課,1802,対応中,2025年9月5日,【9/5台風15号】路肩崩壊,静岡市葵区黒俣,藤枝黒俣線,,,35.02135261,138.1978282
1094,2025,駿河道路整備課,1828,完了,2025年9月5日,【台風15号関連】家に水が入ってくる,静岡市駿河区緑が丘町６,緑が丘線,,2025年9月5日,34.95502043,138.3808899
1095,2025,駿河道路整備課,1838,完了,2025年9月5日,【台風15号関連】日本平PW倒木,静岡市駿河区安居,池田日本平線,その他,2025年9月5日,34.97195469,138.460201
1096,2025,清水道路整備課,1826,未対応,2025年9月5日,【台風15号No.31】万世町１丁目自治会館前の道路が冠水,静岡市清水区万世町１丁目１,万世町二丁目一丁目１号線,,,35.01275486,138.4870708
1097,2025,清水道路整備課,1827,完了,2025年9月5日,【台風15号No.18】冠水,静岡市清水区村松原１丁目３,清開妙音寺線,,2025年9月16日,34.99882219,138.4898717
1098,2025,清水道路整備課,1828,完了,2025年9月5日,【台風15号No.54】土砂堆積,静岡市清水区折戸２丁目３,三保駒越線,,2025年9月16日,34.98789829,138.5103591
1099,2025,清水道路整備課,1832,完了,2025年9月5日,【台風15号No.38】カラー舗装が剥がれ信号機のある交差点に散乱,静岡市清水区梅田町１１,港町下清水線,,2025年9月8日,35.00672207,138.4866421
1100,2025,葵南道路整備課,1776,対応中,2025年9月5日,天井から水があふれている,静岡市葵区紺屋町,紺屋町地下道,,,34.9734127,138.3853322
1101,2025,清水道路整備課,1701,完了,2025年9月5日,排水ポンプは稼働しているか,静岡市清水区江尻町３,袖師村松線,,2025年9月5日,35.01904633,138.4837074
1102,2025,葵南道路整備課,1771,完了,2025年9月5日,【9/5台風15号】冠水,静岡市葵区古庄三丁目19-14付近,古庄区画５号線,,2025年9月5日,34.99420806,138.4197441
1103,2025,葵南道路整備課,1772,完了,2025年9月5日,【9/5台風15号】冠水,静岡市葵区沓谷六丁目３－８　地先,沓谷古庄巴川排水路線,その他,2025年9月8日,34.99394445,138.4094251
1104,2025,駿河道路整備課,1802,対応中,2025年9月5日,【台風15号】グレーチングから水が噴き出している,静岡市駿河区中吉田１１,中吉田犬宮２号線,,,35.00097165,138.4302631
1105,2025,清水道路整備課,1816,依頼済,2025年9月5日,【台風15号No.22】道路冠水,静岡市清水区江尻台町22-34,静岡清水線,,,35.02432267,138.4725089
1106,2025,駿河道路整備課,1813,完了,2025年9月5日,【台風15号】路面上に土砂が堆積している,静岡市駿河区青沢,古宿１７号線,,2025年9月5日,34.9552935,138.452707
1107,2025,清水道路整備課,1795,依頼済,2025年9月5日,【台風15号No.39】エレベータ使用不可入口封鎖中,静岡市清水区袖師町,,,,35.02263812,138.4899585
1108,2025,清水道路整備課,1825,完了,2025年9月5日,【台風15号No.18】交差点周辺が冠水,静岡市清水区入江１丁目１９,柳橋大曲線,,2025年9月11日,35.0186739,138.4778291
1109,2025,葵南道路整備課,1770,完了,2025年9月5日,【9/5台風15号】道路から水があふれている,静岡市葵区呉服町二丁目７－１１,御幸町常磐町三丁目線,その他,2025年9月5日,34.97389709,138.3847988
1110,2025,清水道路整備課,1792,依頼済,2025年9月5日,【台風15号No.32】地下道に侵入した土等の除去清掃,静岡市清水区相生町８,国道149号,,,35.01677696,138.488292
1111,2025,葵南道路整備課,1769,依頼済,2025年9月5日,竹が電線にかかっている,静岡市葵区沓谷二丁目5-31,赤道,,,34.98719744,138.4028721
1112,2025,清水道路整備課,1775,完了,2025年9月5日,【台風15号No.43】ＪＲ草薙駅南口エレベーター使用不可状態,静岡市清水区草薙３,草薙駅歩行者道線,,2025年9月9日,35.00261086,138.4418023
1113,2025,葵南道路整備課,1768,完了,2025年9月5日,タイルが浮いている,静岡市葵区七間町,青葉通線,,2025年9月8日,34.97230685,138.3811711
1114,2025,清水道路整備課,1835,完了,2025年9月5日,【台風15号No.51】別府公園入口大雨時道路から水が噴き出していた,静岡市清水区港南町１０－６,細谷川別府２号線,,2025年9月8日,34.97638323,138.4922901
1115,2025,清水道路整備課,1700,完了,2025年9月5日,【施工承認申請相談】,静岡市清水区谷田１７-12,草薙駅通３号線,,2025年9月5日,34.99842403,138.4438915
1116,2025,駿河道路整備課,1788,完了,2025年9月5日,L型側溝清掃及び排水不良,静岡市駿河区見瀬,大浜街道線,,2025年9月8日,34.95676731,138.3911931
1117,2025,葵南道路整備課,1767,未対応,2025年9月5日,散水栓使用,静岡市葵区瀬名中央二丁目１８付近,,その他,,35.01160374,138.4157706
1118,2025,葵南道路整備課,1765,完了,2025年9月5日,ガードレール(損傷など)→倒木,静岡県静岡市葵区古庄六丁目１６－１３,※市道ではない,その他,2025年9月8日,35.000851,138.426494
1119,2025,葵南道路整備課,1764,完了,2025年9月5日,道路損傷事故（照明灯接触）,静岡市葵区清閑町１,常磐町三丁目南安倍町線,,2025年9月10日,34.96602485,138.3776484
1120,2025,葵南道路整備課,1763,対応中,2025年9月5日,火災報知器　異常点滅,静岡市葵区長沼,,その他,,34.98543255,138.4130193
1121,2025,駿河道路整備課,1787,完了,2025年9月5日,落下物,静岡大橋上,丸子池田線,,2025年9月6日,34.9517742,138.3775626
1122,2025,清水道路整備課,1699,未対応,2025年9月5日,側溝に蓋をかけてほしい,静岡市清水区谷津町１丁目,谷津線,,,35.07086992,138.5192483
1123,2025,清水道路整備課,1698,依頼済,2025年9月5日,側溝蓋の隙間,静岡市清水区駒越中１丁目１２,国道150号,,,34.97821867,138.5006404
1124,2025,駿河道路整備課,1841,完了,2025年9月5日,【台風15号関連】側溝の蓋が上がっている,静岡市駿河区池田,池田１１号線,,2025年9月8日,34.97995263,138.4263051
1125,2025,葵南道路整備課,1828,完了,2025年9月5日,樹木が道路にはみ出ている,静岡市葵区豊地,山脇大谷線,その他,2025年9月5日,35.0154721,138.3970358
